Actual,Predicted
11.85,10.196606
9.02,8.763112
13.97,13.129783
8.99,9.14549
13.79,12.895125
10.0,9.435076
12.42,12.627303
16.5,15.7179575
18.14,15.656921
19.15,23.587374
22.3,27.513071
12.4,17.555513
15.9,22.238926
20.5,25.511213
9.63,14.031919
20.3,20.273714
14.8,18.66936
13.81,13.373731
24.9,22.667255
12.59,11.712221
13.7,19.525568
12.6,11.642877
19.9,19.066828
11.89,11.513684
10.7,10.579045
10.85,11.050876
8.71,8.439489
7.65,7.8813295
7.5,7.6053076
24.55,29.876461
22.95,26.456453
22.3,26.917744
18.19,18.167414
13.66,12.724987
19.93,18.79661
22.2,24.052727
21.6,21.405985
19.56,18.949392
14.585,15.622846
21.9,22.325539
19.6,19.154463
14.7,15.414933
17.902,18.693396
12.0,20.707132
14.5,16.882244
6.87,7.5231028
15.8,16.24541
15.78,15.668769
14.88,14.9633
3.84,5.2300096
12.36,13.025413
13.95,14.108145
12.0,12.682715
24.0,28.09949
23.4,28.005833
11.83,15.300745
23.9,29.235874
23.1,23.442741
13.44,15.44024
12.5,16.011497
25.8,21.707506
24.8,20.57428
25.0,24.545456
15.2,14.967671
10.5,16.084282
10.3,16.092234
17.2,16.552498
12.0,12.433022
14.123,14.6004
14.123,14.609759
14.123,14.614301
14.123,14.622811
14.123,14.627772
14.123,14.630624
14.123,14.632307
14.123,14.633299
14.123,14.633856
14.123,14.634164
14.123,14.634328
14.123,14.634427
14.123,14.634468
14.123,14.634485
14.123,14.634497
14.123,14.63448
14.123,14.634463
14.123,14.634463
14.123,14.63444
29.2,29.033598
16.98,17.719471
20.7,21.117748
11.93,12.807859
23.55,25.924366
23.75,25.904303
9.8,11.736745
31.0,20.970795
20.2,20.321758
7.41,8.145798
15.2,17.260233
17.74,17.211424
19.5,18.425068
14.36,14.665
14.0,14.544157
16.5,15.739344
18.1,17.403177
4.11,4.826559
18.2,17.403343
18.3,17.643734
10.5,15.436772
19.0,19.601841
12.0,11.886187
21.0,21.495647
22.123,22.881573
22.035,22.204367
23.466,23.148697
7.461,8.302621
7.682,8.055029
14.409,14.7470875
18.582,18.937132
